Gene,F_score,p_value,p_value_FDR,Rejected_FDR_0.05
CABP5,48.623556758045254,2.46070799050755e-128,2.5405589183998405e-128,True
METTL17,48.566411032434786,3.4961095733176933e-128,3.6092522779558066e-128,True
MEIOB,48.561511350219234,3.602991890558082e-128,3.719276820007244e-128,True
MRPL27,48.544932807578625,3.989474139049343e-128,4.1178819408682e-128,True
NUBP2,48.514163294049666,4.820042786396268e-128,4.974760209169482e-128,True
CCDC54,48.466749340802345,6.450974398033347e-128,6.657475877146283e-128,True
PGLS,48.423622622423885,8.409384184924359e-128,8.677837327798849e-128,True
SIK1,48.39785077184427,9.853118191325243e-128,1.0166794238614624e-127,True
SLC26A10P,48.393753990700844,1.0104438424814984e-127,1.042522789902181e-127,True
BMP10,48.32314936609546,1.5596989437363485e-127,1.609078348593363e-127,True
ADAM30,48.32161546651599,1.5744789840581174e-127,1.6241880899287295e-127,True
PMF1,48.18752657326585,3.5912769108526726e-127,3.704344682892792e-127,True
RFX4,48.15446093572858,4.401197975662439e-127,4.539379040328434e-127,True
ZAP70,47.8972048807853,2.1424548651993376e-126,2.2095318934785067e-126,True
CRB3,47.87338835451154,2.4806259225865646e-126,2.5580729420326954e-126,True
HSD17B3,47.86218483390112,2.6576856058133848e-126,2.74042743396307e-126,True
GCM2,47.635947392196556,1.0697241624041285e-125,1.1029341070564639e-125,True
DPPA4,47.538375496722445,1.9506227614822432e-125,2.011009450135036e-125,True
RPUSD2,47.51967609078243,2.1886668233627237e-125,2.256230906778037e-125,True
OR1Q1,47.48439348540225,2.719805139093169e-125,2.8035270319802207e-125,True
MEA1,47.21525191636429,1.4273004768628929e-124,1.4711109923077958e-124,True
GIP,47.13683912353941,2.313888656594168e-124,2.3847099383807606e-124,True
GTF2H2,47.110218702845884,2.72636224201188e-124,2.809569250843153e-124,True
AARS2,47.08515391666182,3.1817395488279344e-124,3.2785656928674105e-124,True
MMD2,47.04868608615373,3.983539803954783e-124,4.104417297368455e-124,True
MRPL28,46.994162141538084,5.5745788352180836e-124,5.7432470372695576e-124,True
RPL37,46.971746030274765,6.400543848158816e-124,6.593642604519518e-124,True
DLGAP3,46.837211204616544,1.4668944151845194e-123,1.511020912718112e-123,True
OR4D1,46.80769148512475,1.7597132342358646e-123,1.8124941647894595e-123,True
SPATA2L,46.76171059322887,2.3365244643238e-123,2.4064018314811474e-123,True
WNT8A,46.70409418630419,3.333273403204634e-123,3.4326684388451764e-123,True
GSR,46.668510046072335,4.151218993225082e-123,4.274641236482708e-123,True
PRPF31,46.64357651510595,4.8412615877626704e-123,4.9847764347964906e-123,True
POLR2F,46.63194444611225,5.20134120455655e-123,5.355075427351325e-123,True
RPL27A,46.59485047790748,6.538480629783526e-123,6.73116451755719e-123,True
STK25,46.47364073304645,1.3810222600509806e-122,1.4215991708846797e-122,True
INHA,46.45393478827311,1.5595527406050461e-122,1.6052388827047948e-122,True
ADAM20,46.45147968890352,1.5833550099787394e-122,1.6296000535712582e-122,True
IDI2,46.43457736999519,1.7573871410236224e-122,1.808561586169314e-122,True
OR12D3,46.406409834070836,2.0909535194308592e-122,2.151658621607884e-122,True
UNCX,46.20524104790101,7.236049899693157e-122,7.445496722186609e-122,True
BARHL1,46.19566044946969,7.67685952672482e-122,7.898395109740135e-122,True
CACNG7,46.18807504416313,8.044842995400142e-122,8.276295238075239e-122,True
EMC6,46.14086479309984,1.0766609414430376e-121,1.107542764101536e-121,True
NKX2-2,46.05935878925012,1.7807612954448568e-121,1.8316833621877432e-121,True
EEF1B2,45.9385596230295,3.75439985892291e-121,3.8614317910965144e-121,True
CDC37,45.90391440738883,4.650054007849101e-121,4.78221385281639e-121,True
PTPRU,45.88007356049133,5.387680195005854e-121,5.540334180850098e-121,True
CRYBA1,45.813412919282946,8.132190804290466e-121,8.361898119400206e-121,True
RBM42,45.80941425182048,8.335544571175059e-121,8.570268981491439e-121,True
CELF6,45.78489658294492,9.698493006917476e-121,9.970751609689902e-121,True
POU4F3,45.76775771074378,1.078157316999273e-120,1.108329629974999e-120,True
IL2,45.73767019219071,1.2983755194436981e-120,1.3345974770369294e-120,True
HSCB,45.6791889406847,1.863395526646254e-120,1.915217956079862e-120,True
TMEM177,45.66707687367305,2.0081848054749825e-120,2.0638589412435555e-120,True
TBR1,45.64188710445779,2.3463572621674322e-120,2.411202334010988e-120,True
IFNA8,45.632560379149155,2.485540545540004e-120,2.5540156389790562e-120,True
MPDU1,45.37311559771884,1.2352778426181677e-119,1.2692013907626233e-119,True
PHOX2B,45.32916977436185,1.6208623480906135e-119,1.6652337811301312e-119,True
CARS2,45.307857025749286,1.8491317678257708e-119,1.8995911262359318e-119,True
SSC4D,45.25559931087098,2.5543573313569093e-119,2.623838621363313e-119,True
ANAPC4,45.23460921999824,2.9083351642374526e-119,2.9871919048370107e-119,True
ADAD1,45.21675525206212,3.247788699501698e-119,3.3355667724612035e-119,True
OCM2,45.18803846146685,3.878861241301562e-119,3.983357842007585e-119,True
RABAC1,45.10327177656049,6.551803854418248e-119,6.72773962924676e-119,True
ERI3,44.93333037942914,1.8744478614020636e-118,1.924619428757904e-118,True
CXXC1,44.9100865997045,2.1643310808073657e-118,2.2220734616369006e-118,True
BABAM1,44.89370166912607,2.39523170731702e-118,2.4589260464174217e-118,True
RNF25,44.86076185012961,2.9366739450995125e-118,3.014511098526233e-118,True
STARD3,44.72484044931433,6.809680439690471e-118,6.989580549528188e-118,True
NDUFB11,44.693948957699725,8.244339335463149e-118,8.461424216788103e-118,True
DNAJC5G,44.58976702487028,1.5711082848681753e-117,1.612341231728075e-117,True
TIMM10,44.48547976542443,2.9963411430352344e-117,3.074718304907569e-117,True
ZIM3,44.45415476839931,3.6376530496876196e-117,3.7324894420444664e-117,True
CSN1S1,44.31647566405552,8.532631023996319e-117,8.754342215225001e-117,True
BCS1L,44.09377838754822,3.389810863651556e-116,3.477597096241043e-116,True
SUN5,43.89490353257976,1.1624669826860613e-115,1.1924705732521312e-115,True
TKTL2,43.866431252975,1.3868183704512737e-115,1.422492154900181e-115,True
MTAP,43.73610605731184,3.110752722162145e-115,3.190502115073147e-115,True
ERICH6B,43.72452235646345,3.342363151404938e-115,3.427760247151494e-115,True
GHSR,43.62098137719768,6.351221390864271e-115,6.512943549619888e-115,True
METTL21C,43.52607787234218,1.1440562215133677e-114,1.1730882690902592e-114,True
OLFM3,43.4068979750881,2.3959509086192715e-114,2.4565437633665577e-114,True
CNTNAP4,43.26220483954117,5.87925994533943e-114,6.027434798494974e-114,True
PRDM7,43.22133045412814,7.576486470436665e-114,7.76677961899647e-114,True
ELOB,43.19068196353984,9.16351813871616e-114,9.392877293887815e-114,True
FNDC7,43.082942736344705,1.788310895996101e-113,1.8329166044867452e-113,True
IGFLR1,43.06262977856126,2.0286027595078843e-113,2.0790262640137448e-113,True
MS4A3,42.882469583176,6.20736748675429e-113,6.361121707197186e-113,True
MYL6,42.8401500878544,8.072770731931347e-113,8.27203100697141e-113,True
ADGRA3,42.830069753437186,8.594203533822267e-113,8.805589995519697e-113,True
COL20A1,42.695929433699064,1.976874061868527e-112,2.0253268575025596e-112,True
MECR,42.66696930650867,2.366436700594684e-112,2.424232712296861e-112,True
UCMA,42.66130847841732,2.451120393334512e-112,2.510772469832766e-112,True
CRISP1,42.52539049649985,5.702175117440236e-112,5.840453466295779e-112,True
PRM2,42.432103792066584,1.018021741828736e-111,1.0426207802000624e-111,True
RPL19,42.30108906513051,2.2979696615153962e-111,2.3532979840237924e-111,True
FAM182A,42.25259155985665,3.1063577059372454e-111,3.1808809014505225e-111,True
STOML2,42.21505007852322,3.922772115603571e-111,4.0165422405056586e-111,True
CCDC124,42.1744758743712,5.0481099766338866e-111,5.168343677090876e-111,True
CELA1,42.15152862973916,5.822124714307131e-111,5.9602901601917945e-111,True
ZNF513,41.967113264654614,1.832538850495175e-110,1.8758685986913115e-110,True
PRG3,41.86310448595562,3.499251732459435e-110,3.581687874767649e-110,True
LRRC39,41.84774647022982,3.8499989883756633e-110,3.9403653948910664e-110,True
SEPTIN14,41.77275362846535,6.138309822156964e-110,6.281856620024205e-110,True
GJA9,41.492803903840205,3.5038507886849424e-109,3.585487021816552e-109,True
PROSER2,41.48910651582753,3.5854142688701943e-109,3.6686411553342195e-109,True
CRHR1,41.483852393800504,3.7045965346809773e-109,3.7902700196997646e-109,True
LHFPL4,41.47977378125353,3.799839449444905e-109,3.8873874424990414e-109,True
MIP,41.4014272372107,6.18796568843573e-109,6.330001694111216e-109,True
TMCO5A,41.35496470733672,8.263359561482896e-109,8.45232002398917e-109,True
POP5,41.32056131831402,1.0236952017492384e-108,1.0470159665545281e-108,True
IRGC,41.19060288561841,2.2992151655542745e-108,2.3513951098328622e-108,True
ORMDL2,41.12209505369331,3.522548522497507e-108,3.602187716358595e-108,True
TRIM42,41.04206702277532,5.798529650695927e-108,5.929124962103419e-108,True
LINC00029,41.0090657912979,7.121782104732582e-108,7.281565677595173e-108,True
GCK,40.66705297836167,5.998670125900668e-107,6.132738404838315e-107,True
CST8,40.61909173998111,8.088692829264238e-107,8.268775044387004e-107,True
TXNDC12,40.55013241163579,1.243250704109249e-106,1.2708225849744762e-106,True
FAM86KP,40.507920668296165,1.617488744223099e-106,1.6532207889943009e-106,True
PSME1,40.45800994039188,2.20789462394108e-106,2.256479102218512e-106,True
RPL8,40.28021482010507,6.69059979554357e-106,6.837249259954406e-106,True
GUCY2F,40.17719855555799,1.2720658530107763e-105,1.2998383436058865e-105,True
GNG8,40.17389369545978,1.2985611778183265e-105,1.326800286371692e-105,True
MS4A6E,40.08731381589461,2.2285579171124907e-105,2.2768292516845858e-105,True
ANKRD54,40.01856671759913,3.4221373746816248e-105,3.495967407373223e-105,True
CABP7,39.94216350241202,5.512402416656715e-105,5.630853804222862e-105,True
CPXCR1,39.80488367778953,1.2984332287513096e-104,1.3262224131212821e-104,True
SLC25A31,39.79446249833749,1.3856972452439033e-104,1.4152348139562388e-104,True
TRIM43,39.776004645493956,1.5549031510842626e-104,1.5879137318823448e-104,True
TEKTL1,39.7708433476943,1.6058120472113568e-104,1.6397652797823325e-104,True
DPEP3,39.76718599942503,1.6428927437690664e-104,1.6774886994582735e-104,True
NOBOX,39.74606379812034,1.8744307124527842e-104,1.9137411855767413e-104,True
BHLHE23,39.599550686195784,4.678512078669197e-104,4.776227338523497e-104,True
SLC25A52,39.47543060872419,1.0155672802350941e-103,1.036691079663984e-103,True
PIH1D1,39.44739287232487,1.20991222339082e-103,1.234974399793156e-103,True
OOSP2,39.314409180665876,2.7764291282451496e-103,2.8337015991064834e-103,True
SAMM50,39.266312253366976,3.7495097423385734e-103,3.826532841945461e-103,True
AVP,39.13286840034578,8.631079114900275e-103,8.807638776902191e-103,True
NOSIP,38.98465441042812,2.179354316973719e-102,2.2237485715787393e-102,True
SPAM1,38.893835778604696,3.844720133868204e-102,3.922708312663107e-102,True
RPS20,38.87484879942915,4.329239566793539e-102,4.416684230657405e-102,True
PRAMEF2,38.84423699054241,5.242297333219302e-102,5.347734433500326e-102,True
NEDD8,38.78137637299465,7.766035033672712e-102,7.921564850065686e-102,True
SHCBP1L,38.76849729837993,8.417255444759032e-102,8.585104796076483e-102,True
RAPSN,38.76768335242735,8.460200943341983e-102,8.628180702943928e-102,True
MTNR1B,38.710969406036725,1.2061125436889639e-101,1.2299567809033079e-101,True
SLX9,38.68370194340555,1.4303357320658657e-101,1.4584900524985214e-101,True
MMP20,38.50827593662156,4.284712298789718e-101,4.368683866256957e-101,True
DBX1,38.428069376362345,7.076538361398283e-101,7.21461715869386e-101,True
FAM193B,38.402658971632285,8.295832417979921e-101,8.456991049596553e-101,True
MALSU1,38.37472023923953,9.880337580395125e-101,1.0071430554116187e-100,True
FGF6,38.34945820983604,1.1572142804808414e-100,1.1794964691826082e-100,True
GSTT2,38.32836184993304,1.320501850550156e-100,1.3458149850654943e-100,True
KLHDC3,38.292908407350154,1.6484709226521173e-100,1.6799297624538854e-100,True
EIF4E2,37.85478202902344,2.5593070692495576e-99,2.607928740202012e-99,True
MYL10,37.747609905332205,5.007241236028603e-99,5.101939838878601e-99,True
CELA2A,37.72952823107387,5.6076420743209456e-99,5.713215433259246e-99,True
MS4A5,37.563777092259826,1.583752728321795e-98,1.6134339501400792e-98,True
SLC39A12,37.51456698644726,2.155665002770805e-98,2.195879929713252e-98,True
OR3A3,37.43101904538914,3.638548555364495e-98,3.7061159220341494e-98,True
CST11,37.21359476767364,1.421404431693419e-97,1.4476780810777704e-97,True
HBQ1,37.19965151157514,1.5512285327628348e-97,1.5797691568639069e-97,True
C12orf50,37.07522892529246,3.384018501635021e-97,3.445990614652194e-97,True
IL3,37.0412869306812,4.1865482190041954e-97,4.2628590937227093e-97,True
TRIM43B,36.72959612020426,2.956785267684148e-96,3.0104276007783674e-96,True
KLHL31,36.610420449771695,6.245037655158623e-96,6.357801835544875e-96,True
ERAP2,36.477661215331175,1.4365937411946046e-95,1.4624109280115045e-95,True
FEZF2,36.47113777290846,1.4966277694311313e-95,1.5233959040258773e-95,True
HAND1,36.374651449218,2.742278809413946e-95,2.791091832721734e-95,True
NOX3,36.295902369406264,4.495644906892868e-95,4.575283986345004e-95,True
GUCA1B,36.27335687679227,5.1791553309781516e-95,5.270460117706275e-95,True
ARSA,36.240991227485125,6.346041607308211e-95,6.457375670594321e-95,True
IFNA5,36.19878898346664,8.271283008978226e-95,8.415686808362772e-95,True
BRS3,35.70316912424734,1.8600296670368016e-93,1.8923440724985404e-93,True
FAU,35.67550700670802,2.213132410977397e-93,2.2513923368469288e-93,True
MRPS15,35.65540668874857,2.5110853944882545e-93,2.554281878995269e-93,True
LINC00905,35.58220217122596,3.977886252616948e-93,4.045975596091848e-93,True
GPR119,35.55099804178349,4.8397407803207725e-93,4.922169455411393e-93,True
IL9,35.468459173458086,8.130679851603262e-93,8.268464862511303e-93,True
TGIF2LX,35.42770275161109,1.050484353557638e-92,1.0681965719172625e-92,True
TCP11,35.356037224841515,1.648350516976969e-92,1.6760027652067456e-92,True
OR5P1P,35.092317441616196,8.654470014591678e-92,8.798916842814754e-92,True
MAGEA8,35.03692352546242,1.2261760645451964e-91,1.246536921705541e-91,True
OCSTAMP,34.65554197851296,1.3510580642013372e-90,1.3733774301256697e-90,True
GBX1,34.59717220643667,1.9508446136251036e-90,1.982906121613576e-90,True
NUDC,34.524292140875325,3.0864124006224124e-90,3.1368735742722294e-90,True
BPIFA3,34.424053063871945,5.801127475270026e-90,5.8954784754546655e-90,True
RAX,34.41733300011519,6.051832283163093e-90,6.149745237362982e-90,True
PHOX2A,34.27959826558606,1.4405632772076899e-89,1.4637475311241925e-89,True
DEFA4,34.25140579649283,1.7204274854489716e-89,1.747969321818157e-89,True
ECE2,34.22668149939996,2.0102865131939766e-89,2.0422974449327344e-89,True
PSMA8,34.205568234938134,2.2961765884842475e-89,2.3325444234983698e-89,True
TBC1D21,33.789154430793566,3.1646336593952605e-88,3.2144871140597746e-88,True
PQBP1,33.77468669614751,3.4667325237939035e-88,3.5210499919086466e-88,True
STX10,33.71131165533946,5.168710906434556e-88,5.249255496632011e-88,True
ZNF890P,33.59406355973142,1.0822853167338245e-87,1.0990586084818146e-87,True
CA6,33.54332104362402,1.4902657232457892e-87,1.5132351396536652e-87,True
ARL5C,33.539448377214576,1.5270971264232244e-87,1.5505043442920114e-87,True
PROKR2,33.305309814781054,6.683844390378089e-87,6.785725435524556e-87,True
DDX4,33.27222252266003,8.234737147315292e-87,8.359558135814083e-87,True
GPR42,33.0911806254926,2.5798063542162986e-86,2.6186913938879562e-86,True
ZNRF4,32.86148562181295,1.0989860251426158e-85,1.115457472727019e-85,True
PPY,32.831471573443075,1.328163677466313e-85,1.3479571415142873e-85,True
SSMEM1,32.76555421057358,2.0133708641271898e-85,2.0432048233528502e-85,True
AMER2,32.49265067367503,1.1274727294093354e-84,1.1440837456805593e-84,True
CABS1,32.00331099496713,2.4796903397247633e-83,2.516012915220857e-83,True
OR7C2,31.95303143345847,3.4069888500743796e-83,3.456605192551191e-83,True
MED18,31.94736510180779,3.5311847097244705e-83,3.5823099047016515e-83,True
OR1E2,31.900178636656758,4.75790580802173e-83,4.826387799568151e-83,True
ERCC2,31.886647412391522,5.1826469963619754e-83,5.25680251777256e-83,True
BORCS8-MEF2B,31.886210010355857,5.196992253083376e-83,5.270911988945505e-83,True
CYP11B1,31.783992907033706,9.915281469826585e-83,1.0055470758574238e-82,True
CDH18,31.695079291030407,1.739310387251788e-82,1.763754434855795e-82,True
KIF2B,31.694651579089104,1.7440191671749977e-82,1.768381459179868e-82,True
GOLGA6D,31.52147844852084,5.212034241390111e-82,5.284399387264213e-82,True
LRTM1,31.276350783719785,2.455921361178328e-81,2.489811720348222e-81,True
TPH2,31.257323796274026,2.769994174316976e-81,2.8079837247926392e-81,True
MORC1,31.24694943263442,2.9578511836920017e-81,2.9981664059465213e-81,True
TEX47,31.222764464564044,3.4467666648121143e-81,3.493453638031141e-81,True
CRYGD,31.060462902991784,9.62294218894906e-81,9.752470965173522e-81,True
PTH,30.903587087550637,2.5965210843938595e-80,2.631251344676673e-80,True
SULT6B1,30.82334024552028,4.314597870082488e-80,4.37194310633954e-80,True
BIRC8,30.785516397849385,5.481542774381074e-80,5.553933593367384e-80,True
LGALS14,30.637800195615817,1.3962590157167008e-79,1.4145801745522645e-79,True
DEFB129,30.431611535081228,5.15111922344937e-79,5.218274045349596e-79,True
MIR202HG,30.36843190696735,7.685133328278046e-79,7.78467336887996e-79,True
UNC93B2,30.277634871334605,1.3657689404750618e-78,1.3833431731649982e-78,True
KLHL1,30.067625766845875,5.165304765269044e-78,5.231332973898517e-78,True
SPAG11B,29.96347100974154,9.99256214537653e-78,1.0119451823413057e-77,True
NAA11,29.951368071676253,1.078898335086536e-77,1.0925073609488757e-77,True
TNP1,29.897810020551038,1.5148254087604977e-77,1.5338050121111554e-77,True
FKBP6,29.458868627970187,2.4470087477416916e-76,2.477460957164018e-76,True
