ADGRL4	679.2826259921289
ARHGAP28	678.9317957876102
AGGF1	677.9994749565367
CCDC47	677.5509254711367
ART3	677.2962925355151
C15orf39	676.5564779446217
ACTC1	676.4619429657445
ASCC1	676.3007382618442
CDK12	675.1423120410726
ACTR8	674.2891464170874
C17orf75	673.0456181601639
ACADS	672.0098721312737
ALB	672.0015910939939
ATG12	670.7784559984433
AAMP	670.3898683831616
CBLC	670.2616913503864
CENPH	669.8545558765837
BTF3P11	668.079444447057
ALDH3A1	667.1444669934834
C14orf93	667.0197089900771
CAPN1	665.9611833722925
BECN1	665.3080235362637
ALOX12	664.760976566945
CD53	663.8849051234062
APOBEC1	663.5456740103588
CCDC178	661.4308602693518
BNIPL	660.0679391997481
ARFGAP2	658.662070473311
ATG2A	658.3621697743747
ANKRD53	656.6716123531588
CASP7	655.7811227494522
ASB10	655.3251770117429
ARHGAP35	655.3175780694892
CASD1	654.7849843404277
CDH26	654.5433605427418
CCT3	653.7149243700215
ACVR1B	652.6849500755774
ALPG	651.8892197904
AKNA	651.2831179307334
ACTR3C	651.2477967094567
CCR6	650.778603831755
ANAPC1	650.4015127606147
ATAD2	649.5247086338799
ATP5F1C	648.5066484928287
ABCB1	648.196866606807
AP2B1	647.7832566435019
ATP23	646.8558714610028
BEND5	644.7141338000644
CAMTA2	644.2668039185336
AMOT	643.4601225375961
CDC14B	642.596994569475
C18orf21	642.5330233975092
ANK2	641.7462421954036
ASS1	640.3611282018811
ASF1B	639.9934975126226
C5orf63	638.4150223657892
CATSPERG	638.3441829949808
CAMKMT	637.934088106912
CD5	637.8026048976502
CENPV	635.2199330783538
C22orf23	635.0162494357306
A1CF	633.8203168488593
CELF3	633.6183689286619
ACTN1	632.8872726615909
BCL2L10	632.5197399301883
ATP6V0A4	631.9226720493931
ABCA5	631.8174182541358
CEP112	631.7722992418903
CCDC85A	631.5921361440602
CCDC70	630.7071342050436
CCDC59	629.8320367737167
CDY2B	627.8599766087885
CCDC51	626.5573541826996
C3	626.0537813140882
CCDC142	625.6843777382583
C2orf49	625.6631474717595
ASB9	625.4036794284921
ANKRD11	624.7441212532327
ALG8	624.4861188927829
ARHGAP24	623.8598530280465
CD160	623.8367784553099
CABIN1	623.2281588895946
APEH	621.978509246716
CDKN1B	621.9711279148396
CCNT2	621.1518181031655
AOPEP	620.9591672909835
ADCK1	620.3935400140072
CCDC88C	620.0073384488995
